iter	Logloss
150	0.01459344511
151	0.01444516924
152	0.01422618433
153	0.01410757524
154	0.01395648607
155	0.01367841885
156	0.01350289852
157	0.01335515853
158	0.01328698867
159	0.01316208417
160	0.01300143851
161	0.01292101317
162	0.01285931773
163	0.01278405647
164	0.01270867357
165	0.01264529736
166	0.01263567203
167	0.01252698446
168	0.01237787418
169	0.0123286235
170	0.01229726794
171	0.01228131428
172	0.01220326315
173	0.01211558397
174	0.01206228931
175	0.01203618986
176	0.01194013924
177	0.01181022498
178	0.01169301497
179	0.01159390491
180	0.01154627197
181	0.01153398929
182	0.01151699173
183	0.01151675142
184	0.01147060652
185	0.01145878823
186	0.011447981
187	0.01134021837
188	0.0112723127
189	0.01122052759
190	0.01118801377
191	0.01103695241
192	0.01101150756
193	0.01093138914
194	0.01081648048
195	0.01073549675
196	0.01072151043
197	0.01070084447
198	0.01066369979
199	0.01059817436
200	0.0105325745
201	0.01046102851
202	0.01038013932
203	0.0103058057
204	0.01026644273
205	0.01010121808
206	0.01002972332
207	0.009994826485
208	0.009964785017
209	0.009933443815
210	0.009873091861
211	0.009868095107
212	0.009859472292
213	0.009823646339
214	0.009783604902
215	0.009771096416
216	0.009739562979
217	0.009657367752
218	0.00957989335
219	0.009543099439
220	0.009494109608
221	0.009412407481
222	0.00938532314
223	0.009279123432
224	0.009275183153
225	0.009270149651
226	0.009210690929
227	0.009149955726
228	0.009105222802
229	0.009017263964
230	0.008962163351
231	0.008920663523
232	0.008895840405
233	0.008829621835
234	0.008763448366
235	0.008737462178
236	0.008695667891
237	0.008617375956
238	0.008579166427
239	0.008532859031
240	0.008474385354
241	0.008405220248
242	0.008397622273
243	0.008346059319
244	0.008274506812
245	0.008200461162
246	0.008179698861
247	0.008127370901
248	0.008127286174
249	0.008088822194
250	0.008046983608
251	0.008005277098
252	0.007981070837
253	0.007908863418
254	0.007805024177
255	0.007776770739
256	0.007738336503
257	0.007681370645
258	0.007621619814
259	0.007573450082
260	0.007522421612
261	0.007489667024
262	0.00744314145
263	0.007409400376
264	0.007387992231
265	0.007376639607
266	0.007336990165
267	0.007288053199
268	0.007242619755
269	0.007190733401
270	0.007144248288
271	0.007099771562
272	0.007048320135
273	0.006998290235
274	0.006954211291
275	0.006913956451
276	0.006856738076
277	0.006831922122
278	0.006784794094
279	0.006735305067
280	0.006719685246
281	0.006717568385
282	0.006717585626
283	0.006700434187
284	0.006670350628
285	0.006617967288
286	0.006579990262
287	0.006544021181
288	0.006478426482
289	0.006423030039
290	0.006423050728
291	0.00639119809
292	0.006326473357
293	0.006311502173
294	0.006286121659
295	0.006285726212
296	0.006239645572
297	0.006202106091
298	0.006143100712
299	0.006112263698
300	0.006112222319
301	0.0061120709
302	0.006106863208
303	0.006085271512
304	0.00604693292
305	0.006028402462
306	0.006028388669
307	0.006001789925
308	0.00598806702
309	0.005964781537
310	0.005950097233
311	0.005940187284
312	0.005940187284
313	0.00591615442
314	0.005912371093
315	0.005882211105
316	0.00585365127
317	0.005809236495
318	0.005773402271
319	0.005746336236
320	0.005719440102
321	0.005696994194
322	0.005673900444
323	0.005664477151
324	0.005631480397
325	0.005631275475
326	0.00560283239
327	0.005598171103
328	0.005560953583
329	0.005547216514
330	0.005528975447
331	0.005508754015
332	0.005503749682
333	0.005503652751
334	0.00549222818
335	0.005469417565
336	0.005459476538
337	0.005459382642
338	0.005459358505
339	0.005428813727
340	0.00540384313
341	0.005403713084
342	0.005390355847
343	0.005389917433
344	0.005354460163
345	0.005334759379
346	0.005334677115
347	0.005314459924
348	0.005298809664
349	0.005284513416
350	0.00528450849
351	0.005260510097
352	0.005245524969
353	0.005245442213
354	0.005245422016
355	0.005214372425
356	0.005185656175
357	0.005166997351
358	0.005152512882
359	0.005152444904
360	0.005129004556
361	0.005114829342
362	0.005105551623
363	0.005105531426
364	0.005075532105
365	0.005075462156
366	0.00505890847
367	0.00504056009
368	0.004997521895
369	0.004971598734
370	0.004949926584
371	0.004927043447
372	0.004910584679
373	0.004888565631
374	0.004888605531
375	0.004888622772
376	0.004840577145
377	0.004820185954
378	0.004795409896
379	0.004763250708
380	0.004748133491
381	0.00471137315
382	0.004710891802
383	0.004698761554
384	0.004667293789
385	0.004647162308
386	0.004627068527
387	0.004610625572
388	0.004598891333
389	0.004581920338
390	0.004564223337
391	0.004564137736
392	0.00456407203
393	0.00454566984
394	0.004531987636
395	0.004531650821
396	0.004515814019
397	0.004500780841
398	0.004484419382
399	0.004472129197
400	0.004460623267
401	0.004439550238
402	0.004439517727
403	0.004439432014
404	0.004430808546
405	0.004411455723
406	0.004400128258
407	0.004400017423
408	0.004386629079
409	0.004386757838
410	0.004371503256
411	0.004371278743
412	0.004369752062
413	0.004369685561
414	0.004369673548
415	0.004369440359
416	0.004369381247
417	0.004369354646
418	0.004369302923
419	0.004369061549
420	0.004342771767
421	0.004342749411
422	0.00433536139
423	0.004322187737
424	0.004305562973
425	0.004305485635
426	0.00430025262
427	0.004300271037
428	0.004300193015
429	0.004300071165
430	0.004299993938
431	0.004299956008
432	0.004294651003
433	0.004294654944
434	0.004294654452
435	0.00429456893
436	0.00429456893
437	0.00429459553
438	0.00429459553
439	0.004281159855
440	0.004281126851
441	0.004270787322
442	0.004263358604
443	0.004262229138
444	0.004257116708
445	0.004257127053
446	0.00425661718
447	0.004256370499
448	0.004235100357
449	0.004214083975
450	0.004214081624
451	0.004197957678
452	0.004189178018
453	0.00418915537
454	0.00416899706
455	0.004152429841
456	0.004152539199
457	0.004152384154
458	0.004152343212
459	0.004152273319
460	0.00415210682
461	0.004151933973
462	0.004151341687
463	0.004151254375
464	0.004151281714
465	0.004151205854
466	0.004151010291
467	0.004150946253
468	0.004150834433
469	0.004146071705
470	0.004123594328
471	0.004123569754
472	0.004102715466
473	0.004093984267
474	0.004077692536
475	0.004068778424
476	0.004068741725
477	0.004062216247
478	0.004050984297
479	0.004051034542
480	0.004047826798
481	0.004047869162
482	0.004047761283
483	0.00404774281
484	0.004047584932
485	0.004047580498
486	0.004047331052
487	0.004046822464
488	0.004046806947
489	0.004046455645
490	0.004044798145
491	0.004040377068
492	0.004040378792
493	0.004035966192
494	0.004035953877
495	0.004024138924
496	0.004024092866
497	0.004024019088
498	0.004012787392
499	0.004012781178
500	0.004006814505
501	0.003993407498
502	0.003993417652
503	0.003992162395
504	0.003992154513
505	0.003969206034
506	0.003963119541
507	0.003943819068
508	0.003943820546
509	0.003943692223
510	0.003943663899
511	0.0039436405
512	0.003933074611
513	0.003932880963
514	0.003932465399
515	0.003921581201
516	0.003921523511
517	0.003920318007
518	0.003914542591
519	0.003914396782
520	0.003914427816
521	0.003914385452
522	0.00389304152
523	0.003877791643
524	0.003858637871
525	0.00385851743
526	0.003858463244
527	0.003858470879
528	0.003858493785
529	0.003853049658
530	0.003851320553
531	0.003851301342
532	0.003834376921
533	0.003805591703
534	0.003802748682
535	0.003802682293
536	0.003802667023
537	0.003790979116
538	0.003779633768
539	0.003774962381
540	0.00376550661
541	0.00376539479
542	0.003765348486
543	0.003765262908
544	0.003765212416
545	0.003764759963
546	0.003764796169
547	0.003758914499
548	0.003758910312
549	0.003758856619
550	0.003758757304
551	0.003758453067
552	0.003758464397
553	0.003744308014
554	0.00374423886
555	0.003744222055
556	0.003744229254
557	0.003743043432
558	0.003743025396
559	0.003742867327
560	0.003740300692
561	0.003740342317
562	0.003739869611
563	0.003739879955
564	0.003739839808
565	0.003739772266
566	0.00373974271
567	0.003739753548
568	0.003739222412
569	0.003739094267
570	0.003739078572
571	0.003739106404
572	0.003739043776
573	0.003739012003
574	0.00373897629
575	0.003738974756
576	0.003738825308
577	0.00373888171
578	0.003738898951
579	0.00371789821
580	0.003710211102
581	0.003710196022
582	0.003709921923
583	0.003709943979
584	0.003709968609
585	0.003709894226
586	0.003709839547
587	0.003709776494
588	0.0037097728
589	0.003709849153
590	0.003709823045
591	0.003709746938
592	0.003709581671
593	0.003709053245
594	0.003700016717
595	0.003699961053
596	0.003699976324
597	0.003699911793
598	0.003699388642
599	0.003699433468
600	0.003699363273
601	0.00369937411
602	0.003699371098
603	0.003699298315
604	0.003699238464
605	0.00369391895
606	0.003693814765
607	0.003693742599
608	0.003693627823
609	0.003693660334
610	0.003693665394
611	0.003693635838
612	0.003693311071
613	0.003693282254
614	0.003692995426
615	0.003692811328
616	0.003692813545
617	0.003692822904
618	0.003692769703
619	0.003692783496
620	0.003692694582
621	0.003692542054
622	0.003692206671
623	0.003692171696
624	0.003691536488
625	0.003691553729
626	0.003691484026
627	0.003691082635
628	0.003690907404
629	0.00369049794
630	0.003690426816
631	0.003690382918
632	0.003690396823
633	0.003690407907
634	0.003690137603
635	0.003690064698
636	0.00368991019
637	0.003689699111
638	0.003689474731
639	0.003689331384
640	0.003689063488
641	0.003689095619
642	0.003673555227
643	0.003673517544
644	0.003673482076
645	0.00367351114
646	0.003665222388
647	0.00365491946
648	0.003654958319
649	0.003646821036
650	0.003644129469
651	0.003644100406
652	0.003644140799
653	0.003639626078
654	0.003633313308
655	0.003633179624
656	0.00363307938
657	0.003633012632
658	0.003632923796
659	0.003622287321
660	0.003622246681
661	0.003622084123
662	0.003621797429
663	0.003621428472
664	0.003612368566
665	0.003612100591
666	0.003612094187
667	0.003612038277
668	0.003612074483
669	0.003612084582
670	0.003611977252
671	0.003611995724
672	0.003611884832
673	0.00361183902
674	0.003611806262
675	0.003611778923
676	0.003611736067
677	0.00361181242
678	0.003611689158
679	0.003611635084
680	0.00361159272
681	0.003611585578
682	0.003611583853
683	0.003611506023
684	0.003599399572
685	0.003592269413
686	0.003592205185
687	0.003592119472
688	0.003583809796
689	0.003583786644
690	0.003583760536
691	0.003583705857
692	0.003582808227
693	0.003582771282
694	0.003582812167
695	0.003582659574
696	0.003582439684
697	0.003582253425
698	0.003582112104
699	0.003582054963
700	0.003581945113
701	0.003581910631
702	0.003581889147
703	0.003581726018
704	0.003581425532
705	0.003581454595
706	0.003581347701
707	0.003581270609
708	0.003581235635
709	0.003581125785
710	0.003581095736
711	0.00358104623
712	0.003580906711
713	0.003580826473
714	0.003580869576
715	0.003580419832
716	0.003580266084
717	0.003580317561
718	0.003580242193
719	0.003580210857
720	0.003580209872
721	0.003579865545
722	0.003579603761
723	0.003579603022
724	0.003579569525
725	0.003579534797
726	0.003579229877
727	0.003579143672
728	0.003579145397
729	0.00357910741
730	0.003579030374
731	0.003578355019
732	0.003578271523
733	0.003578235317
734	0.003578321769
735	0.003578316843
736	0.003578169555
737	0.00357815059
738	0.003578156064
739	0.003578050457
740	0.003567940824
741	0.003567928016
742	0.003567928016
743	0.00356788048
744	0.003567871367
745	0.003567463494
746	0.003567384432
747	0.003567363496
748	0.003567358078
749	0.00356725181
750	0.003567022504
751	0.003566879404
752	0.003566385079
753	0.003566281633
754	0.00356625454
755	0.003566252077
756	0.003566224984
757	0.00355437808
758	0.003554289602
759	0.003542111432
760	0.003540469529
761	0.00353090648
762	0.00352851786
763	0.00352833683
764	0.003518243058
765	0.003518008715
766	0.003517903969
767	0.003517722267
768	0.003517662472
769	0.003517578114
770	0.003517593384
771	0.003517609147
772	0.003517622694
773	0.003517579345
774	0.003517513337
775	0.003517505209
776	0.003517471958
777	0.003517491416
778	0.003516948885
779	0.003509554146
780	0.00350356583
781	0.003503512383
782	0.003503537069
783	0.003503458746
784	0.003503338003
785	0.003487934096
786	0.003475149995
787	0.003475149995
788	0.003475076844
789	0.003475006402
790	0.00347495394
791	0.003470283253
792	0.00345801182
793	0.003458093592
794	0.003455759765
795	0.003455838335
796	0.003455766908
797	0.003455815921
798	0.003455784395
799	0.003455808779
800	0.003455678128
801	0.003455744875
802	0.003455596714
803	0.003455511987
804	0.003455534154
805	0.003455546357
806	0.003448854365
807	0.003448822468
808	0.003448791066
809	0.003448791066
810	0.003448602456
811	0.003448458807
812	0.003448297727
813	0.003448310781
814	0.003448454374
815	0.003448306347
816	0.003448313244
817	0.003448290091
818	0.003448303392
819	0.003448086467
820	0.00344813425
821	0.003448059319
822	0.003442481736
823	0.00342506216
824	0.003425042209
825	0.00342505083
826	0.003421364458
827	0.003414189482
828	0.003406433157
829	0.003393632289
830	0.003383068207
831	0.003367544287
832	0.003365044788
833	0.003364997745
834	0.003361218951
835	0.003360970792
836	0.003360946599
837	0.00334934101
838	0.003334641993
839	0.00331826735
840	0.003318250109
841	0.00331089276
842	0.00331088967
843	0.003310818131
844	0.003310803353
845	0.003310785731
846	0.003310786962
847	0.003310706915
848	0.003298224935
849	0.003290958981
850	0.003290029142
851	0.003289962943
852	0.003289971866
853	0.003289999452
854	0.003289685275
855	0.003289701294
856	0.003289697353
857	0.003289544893
858	0.003289491872
859	0.003289402219
860	0.003289236213
861	0.00328256562
862	0.003282596407
863	0.003282553305
864	0.003282554838
865	0.003282544001
866	0.003282502813
867	0.0032825041
868	0.003282518878
869	0.003282531686
870	0.003282473067
871	0.003282480948
872	0.003282284032
873	0.003282291175
874	0.003282268381
875	0.003282155273
876	0.003282136062
877	0.003277236921
878	0.003277136733
879	0.003276830279
880	0.003276006652
881	0.003273645373
882	0.003273683057
883	0.003264877446
884	0.003264856018
885	0.003259363383
886	0.003253112307
887	0.003243234083
888	0.003243229649
889	0.003243212408
890	0.003243141966
891	0.003243156252
892	0.003243175463
893	0.003243116597
894	0.003243101819
895	0.003234620434
896	0.003234491183
897	0.00323451083
898	0.00323451083
899	0.003222937697
900	0.003208364316
901	0.003200562346
902	0.003191277191
903	0.003184634602
904	0.003173685483
905	0.003173637947
906	0.003173668488
907	0.003173621198
908	0.00317358825
909	0.003173261107
910	0.003173261846
911	0.00317328426
912	0.003173254401
913	0.003173322682
914	0.00317333174
915	0.003173347996
916	0.003173231305
917	0.003173203719
918	0.003169734548
919	0.003169435661
920	0.003169404628
921	0.003169372664
922	0.003169265961
923	0.003169290591
924	0.003169263005
925	0.003169120095
926	0.00316899128
927	0.00316895083
928	0.003166424664
929	0.003166411117
930	0.003166244126
931	0.003166280086
932	0.003166208658
933	0.00316346353
934	0.003163492594
935	0.003157610795
936	0.003157647987
937	0.003154156077
938	0.003154194746
939	0.00315416519
940	0.003154123812
941	0.003154036129
942	0.003153743748
943	0.003152826033
944	0.003152826033
945	0.003152826033
946	0.003152055038
947	0.003152079365
948	0.003151999866
949	0.003152014152
950	0.003152037797
951	0.003151966559
952	0.003151932077
953	0.003151940508
954	0.003151902824
955	0.003151849623
956	0.003151694812
957	0.003151694812
958	0.003151660576
959	0.003151655158
960	0.003151664763
961	0.00315166033
962	0.003151614518
963	0.003151701653
964	0.003148576063
965	0.003148571629
966	0.003148545029
967	0.003148495276
968	0.00314306732
969	0.003139897111
970	0.003139928335
971	0.003139807704
972	0.003139728754
973	0.00313969107
974	0.003139573943
975	0.003139418774
976	0.003139338973
977	0.003139246364
978	0.003139277398
979	0.00313898036
980	0.003138988241
981	0.003138977897
982	0.003130724872
983	0.003130630102
984	0.003130528134
985	0.003130502272
986	0.00313022636
987	0.003130183012
988	0.003130020453
989	0.003129990897
990	0.003130010109
991	0.003129806172
992	0.003129762387
993	0.003129776616
994	0.003129767805
995	0.003129774455
996	0.003129733514
997	0.003129708749
998	0.003129652213
999	0.003129444525
